PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Instance i-0898d8134c5e54fc0 does not have SQL Server ports open to the Internet.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_sqlserver_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Instance i-0898d8134c5e54fc0 does not have SQL Server ports open to the Internet.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_sqlserver_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;FAIL;Instance i-0898d8134c5e54fc0 has SSH exposed to 0.0.0.0/0 on public IP address 18.208.192.153 in public subnet subnet-0251e24b17b5fc298.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_ssh_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;Instance i-0898d8134c5e54fc0 has SSH exposed to 0.0.0.0/0 on public IP address 18.208.192.153 in public subnet subnet-0251e24b17b5fc298.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_ssh_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;Instance i-0898d8134c5e54fc0 has SSH exposed to 0.0.0.0/0 on public IP address 18.208.192.153 in public subnet subnet-0251e24b17b5fc298.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_ssh_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Instance i-0898d8134c5e54fc0 does not have Telnet port 23 open to the Internet.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_telnet_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Instance i-0898d8134c5e54fc0 does not have Telnet port 23 open to the Internet.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_telnet_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Instance i-0898d8134c5e54fc0 does not have Telnet port 23 open to the Internet.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_port_telnet_exposed_to_internet;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;FAIL;EC2 Instance i-0898d8134c5e54fc0 not associated with an Instance Profile Role.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_profile_attached;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;FAIL;EC2 Instance i-0898d8134c5e54fc0 not associated with an Instance Profile Role.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_profile_attached;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;EC2 Instance i-0898d8134c5e54fc0 not associated with an Instance Profile Role.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_profile_attached;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;EC2 Instance i-0898d8134c5e54fc0 not associated with an Instance Profile Role.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_profile_attached;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.1;User Endpoint Devices;Information stored on, processed by or accessible via user endpoint devices should be protected.;A.8 Technological controls;A.8.1;User Endpoint Devices;Information stored on, processed by or accessible via user endpoint devices should be protected.;FAIL;EC2 Instance i-0898d8134c5e54fc0 has a Public IP: 18.208.192.153 (ec2-18-208-192-153.compute-1.amazonaws.com).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_public_ip;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;FAIL;EC2 Instance i-0898d8134c5e54fc0 has a Public IP: 18.208.192.153 (ec2-18-208-192-153.compute-1.amazonaws.com).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_public_ip;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;EC2 Instance i-0898d8134c5e54fc0 has a Public IP: 18.208.192.153 (ec2-18-208-192-153.compute-1.amazonaws.com).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_public_ip;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;EC2 Instance i-0898d8134c5e54fc0 has a Public IP: 18.208.192.153 (ec2-18-208-192-153.compute-1.amazonaws.com).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_public_ip;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;No secrets found in EC2 instance i-0898d8134c5e54fc0 since User Data is empty.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_secrets_user_data;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;No secrets found in EC2 instance i-0898d8134c5e54fc0 since User Data is empty.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_secrets_user_data;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;No secrets found in EC2 instance i-0898d8134c5e54fc0 since User Data is empty.;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_secrets_user_data;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;EC2 Instance i-0898d8134c5e54fc0 uses only one ENI: ( Interfaces: ['eni-0351d0036a5b6f367'] ).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_uses_single_eni;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Instance i-0898d8134c5e54fc0 uses only one ENI: ( Interfaces: ['eni-0351d0036a5b6f367'] ).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_uses_single_eni;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Instance i-0898d8134c5e54fc0 uses only one ENI: ( Interfaces: ['eni-0351d0036a5b6f367'] ).;arn:aws:ec2:us-east-1:046049643060:instance/i-0898d8134c5e54fc0;ec2_instance_uses_single_eni;False;i-0898d8134c5e54fc0;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;EC2 Launch Template eksctl-bms-eks-nodegroup-bms-nodes has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-05ae29564db77b18c;ec2_launch_template_imdsv2_required;False;lt-05ae29564db77b18c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Launch Template eksctl-bms-eks-nodegroup-bms-nodes has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-05ae29564db77b18c;ec2_launch_template_imdsv2_required;False;lt-05ae29564db77b18c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Launch Template eksctl-bms-eks-nodegroup-bms-nodes has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-05ae29564db77b18c;ec2_launch_template_imdsv2_required;False;lt-05ae29564db77b18c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;EC2 Launch Template eksctl-devops-cluster-nodegroup-ng-136edcc9 has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-0d0c17336a3d4b6a6;ec2_launch_template_imdsv2_required;False;lt-0d0c17336a3d4b6a6;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Launch Template eksctl-devops-cluster-nodegroup-ng-136edcc9 has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-0d0c17336a3d4b6a6;ec2_launch_template_imdsv2_required;False;lt-0d0c17336a3d4b6a6;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Launch Template eksctl-devops-cluster-nodegroup-ng-136edcc9 has metadata service disabled in the following versions: 1.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-0d0c17336a3d4b6a6;ec2_launch_template_imdsv2_required;False;lt-0d0c17336a3d4b6a6;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;EC2 Launch Template eksctl-bms-eks-nodegroup-bms-nodes is neither configured to assign a public IP address to network interfaces upon launch nor using a network interface with public IP addresses.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-05ae29564db77b18c;ec2_launch_template_no_public_ip;False;lt-05ae29564db77b18c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;us-east-1;2025-12-03 13:29:30.917549;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;EC2 Launch Template eksctl-bms-eks-nodegroup-bms-nodes is neither configured to assign a public IP address to network interfaces upon launch nor using a network interface with public IP addresses.;arn:aws:ec2:us-east-1:046049643060:launch-template/lt-05ae29564db77b18c;ec2_launch_template_no_public_ip;False;lt-05ae29564db77b18c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
