PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for CloudTrail configuration changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for CloudTrail configuration changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure CloudTrail trails are integrated with CloudWatch Logs;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure CloudTrail trails are integrated with CloudWatch Logs;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure the S3 bucket CloudTrail logs to is not publicly accessible;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure the S3 bucket CloudTrail logs to is not publicly accessible;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure CloudTrail is enabled in all regions;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure CloudTrail is enabled in all regions;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-1:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for VPC changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for VPC changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for route table changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for route table changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to network gateways;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to network gateways;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL);A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL);FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for security group changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for security group changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Config configuration changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Config configuration changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for S3 bucket policy changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for S3 bucket policy changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created CMKs;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created CMKs;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for CloudTrail configuration changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for CloudTrail configuration changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure CloudTrail trails are integrated with CloudWatch Logs;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure CloudTrail trails are integrated with CloudWatch Logs;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure the S3 bucket CloudTrail logs to is not publicly accessible;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure the S3 bucket CloudTrail logs to is not publicly accessible;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure CloudTrail is enabled in all regions;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure CloudTrail is enabled in all regions;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-2:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-3;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for VPC changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for VPC changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-3:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-3;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for route table changes;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for route table changes;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-3:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;046049643060;eu-west-3;2025-12-03 13:29:30.917549;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to network gateways;A.12 Operations Security;A.12.4;Logging and Monitoring;Ensure a log metric filter and alarm exist for changes to network gateways;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-west-3:046049643060:trail;cloudtrail_multi_region_enabled;False;046049643060;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
